id,tagID,itemID
129560,160,3850
129561,2068,3850
129562,160,3544
129563,2068,3544
129691,602,5278
129692,160,5278
129905,160,5290
129906,2067,5290
130125,2109,5294
130126,2088,5294
130127,2115,5294
130128,2114,5294
130152,548,5295
130153,160,5295
130279,160,5296
130282,160,3957
130283,260,3957
130373,160,5299
130542,160,5301
130550,1265,1686
130551,160,1686
130554,1265,1695
130555,160,1695
130556,1265,2648
130557,160,2648
130835,2134,5276
130836,2056,5276
130837,160,5276
130838,2066,5276
130865,160,5267
130866,2065,5267
130867,2134,5267
130886,2134,5292
130887,2065,5292
130888,160,5292
130901,2056,5238
130902,160,5238
130903,2134,5238
130904,2184,5238
130972,160,5266
130973,2056,5266
130974,2065,5266
130981,2065,5187
130982,160,5187
130983,2177,5187
131000,2088,5189
131001,2056,5189
131002,2065,5189
131003,2134,5189
131046,160,2827
131047,2056,2827
131048,2065,2827
131049,2177,2827
131061,2088,5264
131062,2065,5264
131063,2056,5264
131064,160,5264
131065,2056,3454
131066,2065,3454
131071,160,4623
131072,2056,4623
131073,2065,4623
131092,2134,4698
131093,2065,4698
131094,2056,4698
131095,2088,4698
131096,1392,2249
131097,160,5262
131098,2066,5262
131108,2065,5174
131109,2056,5174
131110,160,5174
131127,160,5268
131128,602,5268
131255,160,5303
131256,2088,5303
131257,2056,5303
131258,2065,5303
131489,2055,5305
131490,2003,5305
131491,2065,5305
131492,2056,5305
131493,2177,5305
131691,160,5307
131692,2065,5307
131693,2057,5307
131694,2056,5307
131818,2003,4273
131819,2055,4273
131820,160,4273
132119,2055,3135
132120,2065,3135
132121,2056,3135
132192,160,3471
132193,2062,3471
132194,2064,3471
132195,2063,3471
132196,672,3471
132197,2132,3471
132234,160,3469
132235,2062,3469
132236,2064,3469
132237,2063,3469
132238,672,3469
132239,2132,3469
132282,672,3476
132283,2063,3476
132284,2064,3476
132285,2062,3476
132286,160,3476
132287,2132,3476
132288,672,3477
132289,2063,3477
132290,2064,3477
132291,2062,3477
132292,160,3477
132299,160,3491
132300,2062,3491
132301,2064,3491
132302,2063,3491
132303,672,3491
132304,2132,3491
132467,2078,4086
132468,160,4086
132469,2056,4086
132470,2065,4086
132471,2134,4086
132560,2172,5313
132561,2109,5313
132562,2110,5313
132563,2138,5313
132575,2018,5317
132582,2057,3611
132661,672,4100
132662,1988,4100
132663,160,4100
132664,2182,5274
132665,160,5314
132666,211,5314
132667,1265,5314
132880,2057,5322
132881,2065,5322
132882,2056,5322
133031,160,5321
133032,672,5321
133426,160,5288
133532,160,5324
133533,2065,5324
133534,2056,5324
133586,2134,5037
133587,160,5037
133588,2056,5037
133589,2180,5037
133755,160,5332
133756,2140,5332
133757,2012,5332
133912,2003,5328
133913,2055,5328
133918,2179,5334
133919,2065,5334
133928,2056,5329
133929,2057,5329
133930,160,5329
133931,2069,5329
134074,2134,5333
134075,54,5333
134076,2069,5333
134132,160,5327
134257,2177,5336
134258,160,5336
134259,2065,5336
134396,2055,3821
134397,2003,3821
134706,160,4536
134707,2056,4536
134708,2065,4536
134709,2088,4536
134852,2134,5330
134853,2065,5330
134854,2056,5330
134855,2088,5330
134859,2192,5341
134860,160,5341
134861,2065,5341
134933,2088,5326
134934,2056,5326
134935,2065,5326
134936,2134,5326
134953,160,5338
134954,2192,5338
135125,2134,5344
135126,2065,5344
135127,2056,5344
135128,2088,5344
135144,160,5340
135145,2056,5340
135146,2088,5340
135147,2065,5340
135194,2177,5342
135195,2134,5342
135196,2063,5342
135197,544,5342
135198,260,5342
135200,2158,5165
135201,160,5165
135202,1949,5165
135213,160,4400
135214,160,4516
135215,160,4424
135216,1949,4424
135217,2158,4424
135218,160,3826
135219,1949,3826
135220,160,3408
135221,160,4278
135222,1265,4278
135223,160,4201
135224,2062,4201
135225,2064,4201
135237,2064,4007
135238,2062,4007
135239,160,4007
135243,160,3794
135244,2063,3794
135245,2078,3794
135246,2061,3794
135247,1949,3114
135306,2056,5337
135307,2065,5337
135433,998,5284
135434,2059,5284
135435,2134,5284
135436,2177,5284
135508,2065,5349
135509,160,5349
135510,2177,5349
135511,2104,5349
135519,160,5351
135520,2056,5351
135537,160,5348
135538,1588,5348
135539,2106,5348
135728,2067,5353
135729,160,5353
135763,160,5347
135764,2055,5347
135855,160,4234
135856,544,4234
135857,160,5352
136030,2056,5355
136031,2065,5355
136087,160,5356
136088,329,5356
136224,2117,5358
136225,2109,5358
136226,2116,5358
136248,160,5309
136249,2134,5309
136250,2188,5309
136267,160,5360
136269,160,5359
136331,160,5363
136352,160,5364
136353,160,5362
136354,2134,5362
136355,2088,5362
136392,54,4501
136393,160,4501
136511,2065,5366
136512,2056,5366
136527,2088,4421
136528,2109,4421
136538,463,5367
136539,2056,4228
136540,107,4228
136541,2069,4228
136542,2131,4228
136543,2134,4228
136544,160,3663
136545,1265,3663
136615,160,5365
136616,2069,5365
136617,2057,5365
136622,2109,4438
136623,2114,4438
136624,2115,4438
136625,2117,4438
136721,160,5372
136815,2055,4622
136858,2065,5369
136859,2056,5369
136860,160,5369
136933,160,5371
136934,2088,5371
136935,672,5371
136936,1967,5371
136937,1265,5371
137038,160,2685
137039,672,2685
137040,158,2685
137041,2064,2685
137042,2061,2685
137047,160,5376
137068,1265,5374
137069,672,5374
137070,2088,5374
137071,160,5374
137135,1265,5375
137136,160,5375
137164,160,4480
137282,2134,5361
137283,160,5361
137284,2056,5361
137285,2069,5361
137286,2182,5361
137301,672,5378
137302,160,5378
137303,2182,5378
137650,2188,5381
137651,2134,5381
137652,160,5381
137653,2088,5381
137654,160,5377
137655,2134,5377
137656,2188,5377
137657,160,5373
137658,2065,5373
137881,160,5382
137895,2065,4208
137896,2056,4208
137897,160,4208
137958,2056,4578
137959,2065,4578
138052,2063,5357
138053,160,5357
138054,2059,5357
138055,1987,5357
138056,544,5357
138057,602,5357
138058,2063,5385
138059,160,5385
138060,2059,5385
138061,602,5385
138070,160,5386
138134,160,5387
138135,2088,5387
138269,160,5318
138270,2062,5318
138271,2064,5318
138272,2063,5318
138273,672,5318
138274,2132,5318
138284,160,5388
138285,672,5388
138286,544,5388
138311,2059,5350
138312,160,5350
138313,2063,5350
138314,1760,5350
138345,2059,5346
138346,160,5346
138347,2127,5346
138348,1760,5346
138373,160,5383
138374,2055,5383
138375,2003,5242
138376,2055,5242
138377,2055,4333
138378,2003,4333
138385,544,5343
138386,2125,5343
138387,2134,5339
138388,160,5339
138389,2059,5339
138390,2088,5339
138391,2061,5339
138392,544,5282
138393,2191,5282
138394,2059,4640
138395,160,4640
138396,548,4640
138397,160,4414
138398,463,4414
138399,548,4414
138400,672,4414
138401,2063,4414
138402,2134,4414
138403,2062,4414
138410,2059,5379
138411,160,5379
138412,2125,5379
138413,2193,5379
138414,2158,5308
138415,2059,5308
138416,160,5308
138417,2186,5308
138418,2187,5308
138419,2061,5308
138450,2179,5000
138589,2065,4381
138590,2056,4381
138591,2070,4381
138664,2066,3122
138665,160,3122
138773,160,5393
138774,2059,5393
138775,548,5393
138776,260,5393
138777,2078,5393
138792,2088,5394
138793,2134,5394
138794,160,5394
138818,2106,5391
138819,2056,5391
138820,160,5391
138821,1588,5391
138822,1988,5391
138826,2056,4579
138827,54,4579
138828,2069,4579
138829,544,5395
138836,2063,5325
138837,2134,5325
138838,2059,5325
138839,997,5325
138840,158,5325
138841,2006,5325
138852,160,5320
138853,2059,5320
138854,2189,5320
138855,2190,5320
138856,2078,5320
138857,160,5304
138858,2062,5304
138859,2064,5304
138860,2063,5304
138861,672,5304
138862,2132,5304
138866,160,5396
138899,160,5392
138900,2088,5392
138901,672,5392
138902,1265,5392
138905,160,5397
138906,1017,5397
139007,2056,3372
139008,2070,3372
139136,548,5188
139137,463,5188
139138,462,5188
139153,672,5249
139154,602,5249
139155,160,5249
139156,2064,5249
139157,160,5275
139158,2059,5275
139159,2088,5275
139168,2059,5277
139169,2063,5277
139170,160,5277
139171,158,5277
139238,2070,5400
139239,2056,5400
139240,2088,5400
139251,1265,5390
139252,160,5390
139253,2056,5398
139254,2065,5398
139255,160,5279
139256,602,5279
139257,602,5283
139258,160,5283
139259,2134,5283
139260,2063,5283
139261,2063,5286
139262,2134,5286
139263,160,5286
139264,158,5286
139283,160,5399
139284,2134,5399
139285,232,5399
139286,544,5399
139287,548,5399
139288,602,5399
139289,672,3478
139290,2063,3478
139291,2064,3478
139292,2062,3478
139293,160,3478
139294,2132,3478
139295,158,4541
139296,1987,4541
139297,2058,4541
139298,2059,4541
139299,2062,4541
139300,2063,4541
139305,1987,4540
139306,2058,4540
139307,2062,4540
139308,2063,4540
139309,160,4534
139310,548,4534
139311,2063,4534
139312,2059,4534
139313,160,4538
139314,2063,4538
139315,2059,4538
139316,2006,4538
139317,610,4537
139318,2059,4537
139319,2063,4537
139320,160,4537
139321,2061,4537
139322,544,4535
139323,260,4535
139324,304,4535
139325,160,4532
139326,2088,4532
139327,2059,4532
139328,1265,4532
139329,232,4529
139330,2058,4525
139331,544,4525
139332,548,4525
139333,260,4525
139334,610,4525
139335,2162,4525
139336,672,3475
139337,2063,3475
139338,2064,3475
139339,2062,3475
139340,160,3475
139341,2132,3475
139342,2059,5287
139343,2134,5287
139344,2063,5287
139345,260,5287
139346,548,5287
139347,463,5287
139348,462,5287
139349,2063,5289
139350,672,5289
139351,160,5289
139352,2125,5289
139353,544,5289
139354,2134,4526
139355,160,4526
139356,2063,4526
139357,672,4526
139358,544,4526
139359,2060,4526
139362,997,5293
139363,160,5293
139368,160,5298
139369,544,5298
139370,260,5298
139371,2059,5298
139390,1265,5302
139391,2134,5302
139392,160,5302
139393,602,5302
139394,548,5302
139395,544,5302
139396,160,5297
139397,548,5297
139398,2088,5306
139399,2059,5306
139400,160,5306
139401,2134,5306
139402,2188,5310
139403,2134,5310
139404,160,5310
139405,544,4528
139406,160,4524
139471,2061,4499
139472,2088,4499
139473,2059,4499
139474,160,4499
139475,2064,4499
139478,1845,2154
139479,2059,4506
139480,160,4506
139481,2063,4506
139482,2061,4506
139483,2063,4502
139484,160,4502
139485,2059,4502
139486,672,4502
139487,160,4581
139488,1971,4581
139489,2059,4581
139490,2063,4581
139503,1987,3000
139504,160,3000
139505,672,3000
139506,1988,3000
139507,2063,3000
139508,2060,3000
139512,2099,3903
139513,232,3903
139514,1987,4583
139515,160,4489
139516,2078,4489
139517,1987,4489
139534,548,4582
139535,610,4582
139536,160,4582
139537,544,4582
139538,232,4582
139539,2134,4582
139540,2064,4582
139541,672,4582
139542,329,4487
139543,160,4487
139544,2088,4487
139545,2062,4487
139546,2134,4487
139547,463,4574
139548,2063,4574
139549,672,4574
139550,160,4574
139551,2061,4574
139552,2176,4574
139581,160,4483
139582,2063,4483
139583,2059,4483
139588,997,4580
139589,544,4485
139590,2063,4485
139591,2061,4485
139592,160,4485
139593,2134,4485
139594,2059,4485
139599,602,4568
139600,1987,4568
139605,548,4472
139614,1967,5402
139615,160,5402
139616,2088,5402
139617,160,4453
139618,2061,4453
139619,2063,4453
139620,672,4453
139621,544,4453
139622,672,4471
139623,160,4471
139624,548,4471
139625,2061,4471
139626,2162,4471
139627,160,4469
139628,2059,4469
139629,2006,4576
139630,160,4576
139631,2063,4576
139632,2060,4576
139633,672,4576
139634,160,3170
139635,232,3170
139636,2059,3170
139637,2125,3170
139645,158,4570
139650,160,4556
139651,672,4556
139652,2063,4556
139653,2018,4556
139654,160,4546
139655,2059,4546
139656,160,4554
139657,2078,4554
139658,2062,4554
139659,2059,4554
139660,160,4555
139661,2006,4555
139662,463,4560
139663,260,4560
139669,2068,4553
139670,160,4553
139671,2059,4553
139672,1820,4553
139673,2074,4553
139674,672,4558
139675,2063,4558
139676,160,4558
139677,2078,4558
139678,2006,4558
139694,160,4466
139695,672,4466
139696,2060,4466
139697,2064,4466
139704,232,4458
139726,160,4460
139727,2059,4460
139728,1971,4460
139729,2064,4460
139751,160,3147
139752,260,3147
139753,548,3147
139754,463,3147
139845,1949,4362
139846,160,4362
139867,160,4551
139868,672,4551
139869,2063,4551
139870,2060,4551
139875,160,4548
139876,2062,4548
139877,2078,4548
139878,2063,4548
139879,672,4548
139880,544,4548
139881,160,4550
139882,610,4550
139883,548,4550
139884,602,4550
139885,2006,4550
139886,2068,4550
139887,256,4550
139888,2074,4550
139889,544,4544
139890,672,4544
139891,2063,4544
139892,2078,4544
139893,2062,4544
139894,160,4544
139895,602,4544
139919,160,5401
139920,2088,5401
139921,2070,5401
139922,2177,5401
139948,2070,5291
139949,2065,5291
139950,2056,5291
139951,2088,5291
139952,160,5291
140140,2130,4241
140141,160,4241
140142,2063,4241
140143,672,4241
140144,544,4241
140145,2061,4241
140149,260,4227
140150,2127,4227
140151,463,4227
140152,160,4225
140153,2060,4222
140154,544,4222
140155,672,4222
140156,2063,4222
140157,160,4222
140158,2130,4222
140159,1988,4222
140184,2059,4444
140185,2062,4444
140186,160,4444
140187,2063,4444
140188,544,4444
140189,2090,4444
140190,2158,4444
140198,2134,4446
140199,160,4446
140200,2063,4446
140201,2059,4446
140202,2088,4446
140203,2061,4446
140209,2134,4436
140210,2059,4436
140211,2062,4436
140212,160,4436
140213,2158,4436
140214,160,4434
140215,2062,4434
140216,2059,4434
140217,2134,4434
140218,2158,4434
140219,672,4426
140220,160,4426
140221,544,4426
140222,2061,4426
140223,2063,4426
140224,2134,4426
140235,2060,4427
140236,160,4427
140237,672,4427
140238,610,4427
140239,2063,4427
140240,160,5404
140241,2134,5404
140242,2088,5404
140243,1760,5404
140282,2056,3693
140283,2055,3693
140284,160,3693
140285,2065,3693
140296,2061,4302
140297,160,4302
140298,2063,4302
140299,232,4302
140300,2059,4302
140301,2158,4302
140304,2130,4221
140305,160,4221
140306,2063,4221
140307,672,4221
140308,544,4221
140309,2060,4221
140323,2059,4301
140324,160,4301
140325,2063,4301
140326,1760,4301
140327,2134,4301
140328,2062,4301
140329,2158,4301
140330,160,4298
140331,602,4298
140332,672,4298
140333,2063,4298
140334,2064,4298
140335,2006,4298
140336,826,2105
140337,1845,2105
140338,2063,2105
140339,2061,2105
140340,160,2105
140341,2059,2105
140343,1820,4179
140344,2063,4303
140345,1820,4303
140346,2068,4303
140347,2059,4303
140348,997,4303
140349,2062,4303
140366,2125,4183
140381,602,4136
140392,1820,4178
140393,1967,4178
140394,602,4297
140395,160,4297
140396,2061,4297
140397,2059,4297
140398,2064,4297
140411,672,4213
140412,2063,4213
140413,160,4213
140414,1988,4213
140415,2060,4213
140416,2157,4213
140425,2060,4257
140426,544,4257
140427,672,4257
140428,2063,4257
140429,160,4257
140430,2130,4257
140431,2134,4257
140463,672,4296
140464,2063,4296
140465,160,4296
140466,2061,4296
140467,1820,4296
140468,997,4296
140469,2064,4296
140470,2134,4296
140471,2158,4296
140472,2061,4294
140473,1988,4294
140474,160,4294
140475,2063,4294
140476,672,4294
140477,1760,4294
140478,2158,4294
140479,672,4285
140480,2063,4285
140481,160,4285
140482,1988,4285
140483,2061,4285
140484,1820,4285
140485,2158,4285
140486,2134,5406
140487,160,5406
140488,2056,5406
140489,2069,5406
140490,2060,4276
140491,1820,4276
140492,672,4276
140493,160,4276
140494,2064,4276
140495,160,4277
140496,1987,4277
140497,2061,4277
140498,2064,4277
140499,2158,4277
140500,672,4277
140501,160,4275
140502,2133,4275
140503,260,4275
140504,2143,4275
140505,2167,4275
140506,2132,5117
140507,672,5117
140508,2063,5117
140509,2064,5117
140510,2062,5117
140511,160,5117
140516,1988,4264
140517,160,4264
140518,2063,4264
140519,672,4264
140520,544,4264
140521,2060,4264
140522,2158,4264
140523,1265,4411
140524,2154,4411
140525,2155,4411
140526,2154,4412
140527,1265,4412
140528,2155,4412
140544,2088,3718
140545,2064,3718
140546,2063,3718
140547,232,3718
140548,160,3718
140549,2063,3489
140550,160,3489
140551,672,3489
140552,2061,3489
140555,160,5004
140556,2063,5004
140563,548,4941
140564,2060,4941
140565,2063,4941
140566,544,4941
140567,160,4941
140568,2059,4941
140579,602,4760
140580,160,4760
140581,2059,4760
140582,2063,4760
140583,2061,4760
140590,160,4639
140591,2059,4639
140592,997,4639
140601,2059,4618
140602,160,4618
140603,602,4618
140604,2088,4618
140609,548,4614
140610,463,4614
140611,462,4614
140612,2088,4614
140625,602,4615
140626,160,4615
140627,2059,4615
140628,158,4615
140629,158,4609
140630,1994,4609
140631,2059,4607
140632,160,4607
140633,602,4607
140642,160,4593
140643,1265,4593
140644,672,4594
140645,2063,4594
140646,160,4594
140647,1988,4594
140648,2061,4594
140649,610,4594
140673,160,4403
140674,1265,4403
140683,160,4404
140684,672,4404
140685,2063,4404
140686,2061,4404
140687,544,4359
140692,260,4355
140693,462,4355
140694,2146,4355
140695,2067,4355
140696,211,4352
140697,2073,4352
140698,2063,4352
140699,160,4352
140700,2059,4352
140701,2062,4352
140702,2158,4352
140708,997,5410
140709,2059,5410
140710,2088,5410
140711,2006,5410
140712,544,4350
140713,672,4334
140714,2063,4334
140715,160,4334
140716,2062,4334
140717,2073,4334
140718,256,4334
140719,2134,4334
140720,2158,4334
140721,1988,4250
140722,2060,4250
140723,160,4250
140724,2063,4250
140725,672,4250
140726,1760,4250
140727,2158,4250
140728,672,4244
140729,2063,4244
140730,160,4244
140731,2060,4244
140732,1987,4244
140733,1988,4244
140734,2158,4244
140745,160,4401
140746,1265,4401
140760,232,4337
140765,1845,2159
140766,2062,2159
140767,2059,2159
140768,2063,2159
140774,232,4336
140775,160,4336
140776,672,4336
140777,2060,4336
140778,2063,4336
140797,2059,4090
140798,160,4090
140799,2085,4090
140800,2134,4090
140801,2062,4090
140802,160,4341
140803,2062,4341
140804,2078,4341
140805,2063,4341
140806,544,4341
140807,2059,4341
140808,2078,3773
140809,544,3773
140810,463,3773
140815,160,4346
140816,2063,4346
140817,672,4346
140818,1988,4346
140819,2073,4346
140820,211,4346
140821,2062,4346
140822,2158,4346
140823,672,4335
140824,2063,4335
140825,160,4335
140826,2061,4335
140827,256,4335
140828,2134,4335
140829,2158,4335
140834,160,4386
140835,2061,4386
140836,256,4386
140837,2064,4386
140838,672,4386
140839,2134,4386
140840,2158,4386
140849,2130,4325
140850,160,4325
140851,2063,4325
140852,672,4325
140853,544,4325
140854,2060,4325
140855,160,2612
140856,672,2612
140857,610,2612
140858,2063,2612
140859,2060,2612
140866,544,4380
140867,2079,4380
140868,2058,4380
140877,2125,4330
140881,544,4328
140885,160,4324
140886,1017,4324
140887,2158,4324
140889,544,4319
140890,602,4137
140891,158,4309
140892,160,4309
140893,2061,4309
140894,2064,4309
140895,2059,4309
140896,1967,4309
140897,158,4308
140898,2139,4308
140902,260,4321
140903,606,4321
140904,2127,4321
140909,160,4326
140910,1265,4326
140911,158,4326
140912,602,4326
140927,160,3473
140928,2062,3473
140929,2064,3473
140930,2063,3473
140931,672,3473
140932,2132,3473
140937,2088,4637
140938,160,4637
140939,2059,4637
140940,2063,4620
140941,1971,4620
140942,2059,4620
140955,2158,4533
140956,2134,4533
140957,2059,4533
140958,2062,4533
140959,160,4533
140964,672,4387
140965,2064,4387
140966,160,4387
140967,2060,4387
140968,2074,4387
140969,1017,4387
140970,2158,4387
140971,232,4379
140972,2099,4379
140973,260,4373
140974,544,4373
140975,160,4370
140976,158,4370
140977,1987,4370
140978,2149,4370
140979,2062,4370
140980,2063,4370
140981,2059,4370
140982,158,4371
140983,160,4371
140984,1967,4371
140985,2063,4371
140986,2059,4371
140987,2060,4371
140988,260,4364
140995,2134,5409
140996,160,5409
140997,998,5409
141015,2060,4211
141016,544,4211
141017,672,4211
141018,2063,4211
141019,160,4211
141020,2130,4211
141021,2134,4211
141024,610,4205
141025,2139,4205
141028,610,4203
141029,2076,4203
141037,160,4196
141038,602,4196
141039,548,4196
141040,158,4196
141041,672,4196
141042,2062,4196
141043,2064,4196
141049,2006,4200
141050,2078,4200
141051,160,4200
141052,2062,4200
141053,2063,4200
141054,1265,4199
141055,160,4199
141056,2059,4199
141071,2060,4190
141072,544,4190
141073,672,4190
141074,2063,4190
141075,160,4190
141076,1988,4190
141077,2130,4190
141079,544,4189
141108,160,3974
141109,2058,3974
141110,2062,3974
141111,2063,3974
141120,544,3975
141121,2079,3975
141122,1265,3973
141123,160,3973
141124,2059,3973
141137,160,4042
141138,2100,4006
141139,544,4006
141141,232,3998
141142,160,3996
141143,1265,3996
141144,2059,3996
141145,2088,3996
141146,158,3990
141147,160,3990
141148,2063,3990
141149,2061,3990
141150,2059,3990
141153,1987,3989
141154,232,3989
141159,2059,3988
141160,2063,3988
141161,2062,3988
141162,160,3988
141163,672,3987
141164,2063,3987
141165,160,3987
141166,2061,3987
141169,544,3986
141170,2100,3986
141175,1987,3984
141176,544,3983
141186,260,4320
141187,606,4320
141188,462,4320
141191,260,3980
141192,708,3980
141199,2006,4187
141200,997,4187
141201,2125,4182
141204,260,3971
141205,606,3971
141210,260,3969
141211,606,3969
141212,708,3968
141213,260,3968
141214,463,3968
141215,2065,5411
141216,2056,5411
141217,2066,5411
141218,2134,5411
141233,160,4001
141234,544,4001
141235,2090,4001
141236,2061,4001
141237,2063,4001
141238,672,4001
141245,2059,4000
141246,1265,4000
141247,160,4000
141248,544,4000
141249,2061,4000
141250,2063,4000
141251,2062,4060
141252,2059,4060
141253,1265,4060
141254,160,4060
141255,2063,4060
141256,2134,4060
141257,2157,4060
141262,160,4012
141263,1265,4012
141264,1017,4012
141265,2103,4012
141266,2103,4015
141267,1017,4015
141268,1265,4015
141269,160,4015
141270,160,4016
141271,1265,4016
141272,1017,4016
141273,2103,4016
141274,2103,4018
141275,1017,4018
141276,1265,4018
141277,160,4018
141290,2103,4026
141291,1017,4026
141292,1265,4026
141293,160,4026
141294,160,4045
141295,1265,4045
141296,1017,4045
141297,2103,4045
141298,2103,4050
141299,1017,4050
141300,1265,4050
141301,160,4050
141302,160,4053
141303,1265,4053
141304,1017,4053
141305,2103,4053
141306,2063,4032
141307,160,4032
141308,1265,4032
141309,2059,4032
141310,1017,4032
141311,2062,4032
141312,2103,4032
141313,160,4021
141314,1265,4021
141315,1017,4021
141316,2103,4021
141317,2103,4024
141318,1017,4024
141319,1265,4024
141320,160,4024
141321,160,4025
141322,1265,4025
141323,1017,4025
141324,2103,4025
141356,2088,5414
141357,160,5414
141358,2056,5414
141365,260,4172
141366,304,4172
141367,2076,4172
141368,2127,4172
141369,232,4177
141370,232,4176
141371,463,4174
141373,232,3964
141375,260,3963
141384,2079,3962
141385,544,3962
141386,2063,3958
141387,544,3958
141388,160,3958
141389,672,3958
141390,2061,3958
141391,260,3955
141392,708,3955
141393,160,3950
141394,2063,3950
141395,544,3950
141396,2090,3950
141397,2062,3950
141398,2078,3950
141399,1820,3949
141400,160,3949
141401,2061,3949
141402,2063,3949
141403,2060,3947
141404,672,3947
141405,160,3947
141406,544,3947
141407,2063,3947
141408,1988,3947
141409,2134,3947
141410,1265,3943
141411,160,3943
141412,997,3943
141413,2006,3943
141414,158,3943
141415,2059,3943
141418,544,3945
141419,2079,3945
141420,2064,3937
141421,160,3937
141422,672,3937
141423,1820,3937
141424,2060,3937
141425,2134,3937
141426,672,3932
141427,160,3932
141428,158,3932
141429,2064,3932
141430,2134,3932
141431,544,3931
141432,2100,3931
141466,160,4133
141467,2060,4133
141468,2063,4133
141469,610,4133
141470,2092,4135
141471,232,4135
141482,160,3806
141483,24,3806
141484,672,3806
141485,2061,3806
141486,2064,3806
141674,160,2801
141675,1265,2801
141676,1971,2801
141712,2056,5407
141713,2065,5407
141819,672,3456
141820,2063,3456
141821,2064,3456
141822,2062,3456
141823,160,3456
141824,2132,3456
141871,160,5417
141872,2134,5417
141873,2088,5417
141874,602,5417
141909,2063,3749
141910,2062,3749
141911,160,3749
141912,2059,3749
141913,2085,3749
141914,2134,3749
141915,544,4101
141916,672,4101
141917,2063,4101
141918,2061,4101
141919,160,4101
141925,2109,4343
141926,2138,4343
141927,2110,4343
141928,2113,4343
141929,2172,4343
141930,160,4098
141931,2059,4098
141932,2062,4098
141933,2064,4098
141935,1987,4088
141936,160,4087
141937,2058,4087
141938,2062,4087
141939,2088,4087
141950,160,3172
141951,672,3172
141952,544,3172
141953,2060,3172
141954,2063,3172
141955,2061,3966
141956,160,3966
141957,544,3966
141958,2063,3966
141959,602,3966
141960,2059,3966
141961,2060,4067
141962,1988,4067
141963,160,4067
141964,2063,4067
141965,672,4067
141966,2134,4067
141967,2157,4067
141968,2085,4017
141969,160,4017
141970,2059,4017
141971,2062,4017
141972,2134,4017
141979,1265,2134
141980,1845,2134
141981,2059,2134
141982,160,2134
141983,2062,2134
141984,2063,2134
141985,160,4056
141986,672,4056
141987,2063,4056
141988,2060,4056
141989,160,4054
141990,2078,4054
141991,1265,4054
141992,2059,4054
142006,2061,3797
142007,2063,3797
142008,544,3797
142009,672,3797
142010,160,3797
142011,2079,3797
142018,260,3789
142019,160,3789
142020,544,3789
142021,672,3789
142022,2063,3789
142023,2061,3789
142024,544,3790
142055,2062,3805
142056,2063,3805
142057,160,3805
142058,544,3805
142059,260,3805
142060,2059,3805
142061,232,3926
142062,2099,3926
142063,544,3923
142064,2090,3923
142065,232,3920
142066,2092,3920
142067,158,5413
142074,2096,3917
142075,160,3917
142076,2062,3917
142077,2063,3917
142078,2059,3917
142079,2134,3917
142086,2073,3919
142087,160,3919
142088,672,3919
142089,2063,3919
142090,2061,3919
142091,256,3919
142092,544,3907
142093,2090,3897
142094,544,3897
142134,160,3778
142135,672,3778
142136,2060,3778
142137,2063,3778
142138,544,3778
142139,2079,3779
142140,544,3779
142141,2060,3776
142142,672,3776
142143,160,3776
142144,2064,3776
142145,107,3776
142146,2129,3776
142147,544,3768
142148,160,3768
142149,672,3768
142150,2063,3768
142151,2062,3768
142152,2090,3768
142153,160,3745
142154,672,3745
142155,2063,3745
142156,2061,3745
142181,544,3890
142182,2090,3890
142189,2059,3877
142190,2063,3877
142191,2062,3877
142192,160,3877
142193,2096,3877
142194,2134,3877
142199,160,3871
142200,2062,3871
142201,2063,3871
142202,2059,3871
142203,544,3851
142208,2079,3856
142209,544,3856
142216,998,5419
142217,160,5419
142218,2134,5419
142219,160,5405
142220,2088,5405
142221,2056,5405
142222,2065,5405
142223,2070,5405
142224,2134,5416
142225,2088,5416
142226,160,5416
142227,2065,5416
142228,2056,5416
142229,544,3847
142230,2092,3844
142231,232,3844
142237,672,3842
142238,2063,3842
142239,232,3842
142240,2078,3842
142241,2062,3842
142242,160,3842
142258,232,3837
142259,2092,3837
142262,2079,3834
142263,544,3834
142364,1265,2907
142365,160,2907
142366,1976,2907
142397,1976,3556
142398,2063,3556
142399,160,3556
142400,2061,3556
142401,672,3556
142406,544,3831
142407,2079,3831
142416,160,3827
142417,672,3827
142418,2063,3827
142419,2061,3827
142420,1265,3549
142421,160,3549
142422,2059,3549
142423,544,3819
142424,2090,3819
142426,544,3816
142437,544,3810
142438,160,3810
142439,672,3810
142440,2063,3810
142441,2060,3810
142505,2057,5420
142506,160,5420
142507,2065,5420
142508,2056,5420
142509,2055,5420
142522,158,4166
142525,260,4164
142526,544,4164
142527,260,4163
142528,160,4163
142529,2060,4163
142530,672,4163
142531,2064,4163
142532,544,4156
142533,2100,4156
142537,160,4154
142538,544,4154
142539,2079,4154
142541,2125,4153
142542,544,4151
142543,2100,4151
142544,160,4150
142545,260,4150
142546,544,4149
142547,610,4148
142548,2063,4148
142549,160,4148
142550,2061,4148
142551,1265,4140
142552,160,4123
142553,2063,4123
142554,672,4123
142555,544,4123
142556,2060,4123
142557,2130,4123
142561,160,5423
142562,2134,5423
142563,2088,5423
142568,2056,5421
142569,2065,5421
142695,544,3560
142696,2079,3560
142703,72,3561
142704,260,3561
142705,1994,3561
142706,672,3561
142707,2064,3561
142708,2060,3561
142709,672,3562
142710,463,3562
142711,2061,3562
142712,2063,3562
142713,1994,3141
