324,1278,10260,"0",956cf461293e1f81af4ae6092da4bab5,176519,media/kunena/attachments/10260,image/jpeg,26168527_1779363612075222_1274019660848195564_n_2018-01-13.jpg,26168527_1779363612075222_1274019660848195564_n.jpg,"","0"
338,1348,11506,"0","038498e07e8cb002020964ce4a43a32f",149261,media/kunena/attachments/11506,image/jpeg,bici2.jpg,bici 2 .jpg,"","0"
339,1348,11506,"0",60956d325cd85126cb503b71958f2cd1,130531,media/kunena/attachments/11506,image/jpeg,bici1.jpg,bici 1 .jpg,"","0"
340,1348,11506,"0",c77376dfd77ebf18e1f7ab80d6f95840,105599,media/kunena/attachments/11506,image/jpeg,bici.jpg,bici.jpg,"","0"
341,1352,11506,"0",2ae04d3485b82c9e8d70a49949b35bfc,159922,media/kunena/attachments/11506,image/jpeg,20180301_194835.jpg,20180301_194835.jpg,"","0"
342,1352,11506,"0",2a615c9039eac680eba0cf0f094d1ae3,180495,media/kunena/attachments/11506,image/jpeg,20180301_195357.jpg,20180301_195357.jpg,"","0"
343,1352,11506,"0",bc5c79e380d0d3315889eeab3a285571,191985,media/kunena/attachments/11506,image/jpeg,20180301_195417.jpg,20180301_195417.jpg,"","0"
344,1352,11506,"0",46f5e9ab73c1059e17aff2c1cbff8770,144377,media/kunena/attachments/11506,image/jpeg,20180301_194843.jpg,20180301_194843.jpg,"","0"
345,1352,11506,"0",efa9c25ecf8e6961261977613af1618d,160402,media/kunena/attachments/11506,image/jpeg,20180301_195435.jpg,20180301_195435.jpg,"","0"
346,1378,11435,"0",d70fc400685b946b3a7de8d38553afee,166033,media/kunena/attachments/11435,image/jpeg,kuma.jpeg,kuma.jpeg,"","0"
356,1617,11981,"0",91a0d598d62149b2bbf2aa7107a20d8d,66799,media/kunena/attachments/11981,image/jpeg,IMG_1248.JPG,IMG_1248.JPG,"","0"
357,1617,11981,"0",678f22becc7848a73a648dc0300387fd,89982,media/kunena/attachments/11981,image/jpeg,IMG_1196.JPG,IMG_1196.JPG,"","0"
359,8135,16946,"0",f7c7d2c2fa0e58a8f8ee26937c200511,79273,media/kunena/attachments/16946,image/png,ViaFrancigena2020_2019-12-28.PNG,Via Francigena 2020.PNG,"","0"
360,8144,17055,"0",10714e45398ad65c644897db292e1de7,164178,media/kunena/attachments/17055,image/jpeg,P9200006.JPG,P9200006.JPG,"","0"
361,8227,18717,"0",228eb9ebd711477d4427f36626e76126,735870,media/kunena/attachments/18717,text/xml,percorsocompleto.gpx,percorso completo.gpx,"",1
370,8236,18878,"0",6e86eed8b74ca84fabb3e97334bebd97,146994,media/kunena/attachments/18878,image/jpeg,20200609_222144_2020-06-10-3.jpg,20200609_222144.jpg,"","0"
371,8241,19128,"0",5bb671c4187f324699e8ccbdb68ef6a1,183922,media/kunena/attachments/19128,image/jpeg,98313558_1140493519633873_455271055976562688_o.jpg,98313558_1140493519633873_455271055976562688_o.jpg,"","0"
372,8241,19128,"0",7930e78431ea93c68d80d5439a67469c,184641,media/kunena/attachments/19128,image/jpeg,103262994_1153287218354503_6276949268477517879_o.jpg,103262994_1153287218354503_6276949268477517879_o.jpg,"","0"
373,8250,19235,"0",a16e371a1508e91ff4286e2d5ed1042b,103647,media/kunena/attachments/19235,image/jpeg,20200621_224923.jpg,20200621_224923.jpg,"","0"
374,8283,19235,"0",52eb257968ddc7aa90a016ddce530fe1,163355,media/kunena/attachments/19235,image/jpeg,DSC00236.JPG,DSC00236.JPG,"","0"
375,8302,18878,"0",c1a3de14a46356cdd63faf803fe2af47,251979,media/kunena/attachments/18878,image/jpeg,20200721_201546.jpg,20200721_201546.jpg,"","0"
376,8302,18878,"0",f8ed37ca07e77421fb137b3404c69b2b,219613,media/kunena/attachments/18878,image/jpeg,20200721_201619.jpg,20200721_201619.jpg,"","0"
377,8302,18878,"0",ba70b6417686518193c2925aa0e77775,225136,media/kunena/attachments/18878,image/jpeg,20200721_201640.jpg,20200721_201640.jpg,"","0"
378,8302,18878,"0",8615a9b6123a7bb196c391b0f63f975a,220989,media/kunena/attachments/18878,image/jpeg,20200721_201743.jpg,20200721_201743.jpg,"","0"
379,8302,18878,"0",252f48176ff6de76dd5d0e4cdbd3715d,230870,media/kunena/attachments/18878,image/jpeg,20200721_201714.jpg,20200721_201714.jpg,"","0"
380,8302,18878,"0",ab9c0b6859e89f556c83791ebdb64894,235635,media/kunena/attachments/18878,image/jpeg,20200721_201706.jpg,20200721_201706.jpg,"","0"
381,8302,18878,"0",7ab5efa08e935cd067cf894e4d009405,253145,media/kunena/attachments/18878,image/jpeg,20200721_201834.jpg,20200721_201834.jpg,"","0"
382,8302,18878,"0",b0d1852a51869e07e5845e2721c08060,231257,media/kunena/attachments/18878,image/jpeg,20200721_201844.jpg,20200721_201844.jpg,"","0"
383,8316,17323,"0",3164e02c0788447a5d335998bcbf9126,86704,media/kunena/attachments/17323,image/jpeg,via_francigena_sud.jpg,via_francigena_sud.jpg,"",1
